Kepler ID, Distance (cm)
3954480,1.57304283207e+22
3954481,1.31250954822e+22
3954536,7.92763798121e+21
3954570,2.93001432804e+21
3954590,8.28920607132e+20
3954596,9.89304066128e+21
3954621,8.13895784405e+21
3954627,1.20852647779e+22
3954667,1.40705009256e+22
3954671,4.83926833906e+22
3954713,
3954758,3.7037393032e+21
3954770,4.33103230256e+22
3954798,
3954810,2.35676177275e+22
3954830,2.333103909e+22
3954848,8.63970465653e+21
3954857,1.54728268572e+22
3954896,3.95210351085e+20
3954932,4.54047104113e+22
3954933,7.6516572356e+21
3954954,3.38420547905e+21
3954961,3.79724318995e+20
3955026,
3955067,2.11613944224e+22
3955106,6.03661987363e+21
3955129,8.68388034709e+21
3955133,2.26388649634e+22
3955156,1.32203510593e+22
3955164,1.4624783062e+22
3955247,1.05559456304e+21
3955330,2.22963626714e+22
3955380,7.30591292608e+21
3955396,9.39782249096e+20
3955397,8.47926974969e+20
3955439,1.94456795055e+21
3955441,7.80294413209e+21
3955444,3.83519092933e+21
3955505,3.27431284334e+21
3955560,
3955563,1.69185001613e+21
3955590,4.92345371258e+21
3955665,6.9713715653e+21
3955666,1.91755472585e+21
3955703,2.45766633227e+21
3955712,1.25441576489e+22
3955772,1.06325936532e+22
3955797,1.87362973026e+22
3955834,2.18485737467e+21
3955866,1.67187076888e+21
3955867,4.34533154646e+22
3955868,1.27898489843e+23
3955880,2.58967294018e+21
3955909,2.55880838094e+21
3955939,2.50108204212e+21
3955955,6.54385540565e+20
3955962,2.17238469926e+21
3956043,2.95012071251e+21
4054587,1.29057652566e+21
4054665,3.65629354619e+21
4054710,8.69602706587e+21
4054771,3.19271953262e+22
4054784,7.63566889348e+21
4054812,2.71761190717e+21
4054860,1.64455215147e+21
4054905,4.13447168207e+21
4054908,
4054968,2.94951245516e+21
4054979,5.64236219574e+21
4055004,8.18767271695e+22
4055023,2.35338876008e+21
4055057,
4055059,2.92930330873e+21
4055067,1.58158476277e+21
4055092,2.90759869652e+21
4055124,1.6134107109e+22
4055141,9.64344436687e+20
4055156,
4055178,1.34898231769e+22
4055183,3.23536232967e+21
4055294,2.11251362788e+22
4055304,1.4301728671e+21
4055312,1.89647907401e+21
4055326,2.97820864524e+21
4055330,1.58404419784e+21
4055352,2.1510124629e+21
4055354,1.72824771648e+22
4055367,2.78881616129e+21
4055390,9.44713123799e+20
4055411,9.52693478292e+20
4055471,1.04994751505e+22
4055517,2.54028771395e+22
4055551,2.50750658549e+21
4055557,3.61111138521e+21
4055599,2.8434388106e+21
4055608,3.00355828196e+21
4055609,1.33836568253e+21
4055632,1.27810385994e+22
4055669,8.41103342748e+21
4055682,1.72002602317e+22
4055748,8.27513065807e+21
4055774,8.03697906483e+21
4055787,6.4357662411e+21
4055827,4.0603294268e+22
4055870,1.46999428365e+21
4055911,8.52545450947e+22
4056136,4.79622004209e+22
4056294,5.93411188362e+22
4056311,2.60511059405e+21
4069477,2.05991870974e+21
4069871,2.61894152492e+21
4070524,2.88665632748e+21
4070713,2.39368542148e+22
4168574,
4168967,1.9899397164e+21
4169101,1.54066667949e+22
4169521,5.06934762237e+21
4169762,
4170040,9.57835922552e+21
4170304,3.8218968187e+22
4170631,1.30932285505e+23
4170666,2.48154214123e+21
4170773,2.11711933124e+21
4170871,6.36525457716e+21
4171090,1.28484399988e+22
4171102,2.20106966109e+21
4171191,2.96323111341e+22
4171238,3.547136957e+22
4171302,5.93729004357e+22
4171580,
4171748,3.91533665303e+21
4171804,1.86254551781e+21
4172085,5.22953649961e+21
4172112,
4172268,4.49219127712e+22
4172375,
4273156,2.35534612823e+22
4273302,1.65520492612e+21
4273411,1.48505586319e+22
4273425,5.37730008246e+22
4273529,1.36400894578e+22
4273689,1.00944843459e+21
4273775,1.50223130347e+21
4273907,1.68897736558e+22
4274252,1.79829927291e+21
4274480,4.06244878111e+22
4274730,5.89360187897e+21
4274748,1.80531318144e+21
4275186,2.74025767854e+21
4275305,2.70353952818e+22
4275328,6.89643308344e+21
4275595,2.43246662047e+21
4276000,1.99135729451e+21
4276002,1.71711230247e+22
4276164,4.6444137668e+22
4276245,3.52148813767e+22
4276282,1.9722125516e+21
4276329,2.04449351498e+21
4276821,1.95771028027e+22
4276892,1.02855919382e+21
4276976,1.37832079375e+21
4277211,1.66985472342e+21
4277242,3.37409698945e+21
4277377,2.87937552402e+21
4374122,2.64385780948e+21
4374279,4.65973471901e+21
4374339,9.66458763236e+21
4374526,5.613494734e+22
4374566,5.29036911455e+22
4374610,2.43460185418e+21
4374612,2.7120256352e+22
4374768,1.82327701825e+21
4374812,
4374861,6.38564689866e+21
4375248,7.54539208284e+22
4375293,3.11327246888e+21
4375408,
4375925,2.25220761175e+22
4376465,4.93998126026e+22
4376559,2.63873007198e+21
4376648,1.31565865052e+21
4376845,2.79909457253e+21
4377329,4.67627211508e+22
4377638,2.86479804274e+21
4377640,3.56027180307e+22
4377815,5.74338758696e+22
4378531,1.8586037011e+22
4378594,4.22883413365e+21
4378789,3.59187044597e+22
4378863,3.45865362913e+22
4378961,1.43473996046e+21
4379276,6.74358163402e+21
4379925,2.29636534817e+22
4379948,6.36275636645e+21
4379951,1.68691391759e+22
4472809,8.34244066935e+21
4473653,5.57337550154e+21
4473660,1.34759168429e+22
4474407,
4474484,5.87504967191e+22
4475010,7.81243515289e+20
4476003,6.3021655995e+22
4476011,
4476071,7.26911652552e+22
4476114,1.31158110532e+23
4476186,4.21170442794e+21
4476487,1.29737883567e+22
4477170,1.42973869258e+21
4477747,
4478359,
4663468,
5439883,2.57851914133e+22
5440151,1.55327224692e+22
5440209,3.41111626045e+21
5524119,4.40888358185e+21
5524282,3.59447573782e+21
5524325,7.93090072017e+21
5524333,1.99177216766e+22
5524370,3.22337961928e+22
5524373,9.476892646e+20
5524421,1.62438874025e+22
5524424,2.68694665458e+22
5524508,4.99881044037e+21
5524633,2.5661699802e+21
5524646,2.81272078218e+21
5524660,2.85791824697e+21
5524663,1.69556566159e+22
5524666,2.16692803855e+22
5524686,1.75818174126e+21
5524705,3.29441330574e+21
5524720,3.98641843367e+21
5524740,3.49677929383e+21
5524763,1.43025259984e+22
5524801,1.41337091735e+22
5524810,5.34077750213e+21
5524844,1.55663023944e+21
5524879,3.62503260544e+22
5524929,3.13998618718e+21
5524963,2.75143086957e+21
5524971,1.6826413245e+22
5524974,7.8894895421e+21
5524985,1.00015999109e+22
5525019,1.44141916055e+22
5525023,3.38387626865e+21
5525067,1.48669577958e+22
5525160,2.63643302043e+22
5525172,3.62134498309e+21
5525207,1.53166583889e+22
5525210,
5525215,7.29947355169e+21
5525228,1.56045620255e+21
5525235,1.49054224317e+22
5525292,3.22589789085e+21
5525293,2.69016775576e+21
5525324,2.68652520038e+21
5525341,3.94263210526e+21
5525342,1.67900104673e+21
5525350,1.72351773822e+22
5525400,3.20954075628e+21
5525416,5.33145934089e+22
5525425,1.96639417037e+22
5525444,7.16897908479e+21
5525484,3.09934711918e+21
5525489,1.65197687259e+21
5525501,2.78498004483e+22
5525538,4.84112407949e+21
5525572,6.83306277829e+21
5525577,2.37830493541e+21
5525582,3.22782080678e+21
5525592,3.89530551067e+21
5525594,1.98909135279e+21
5525716,2.51951255562e+22
5525733,3.41546873518e+21
5525754,2.63855095435e+21
5525755,3.70204693006e+21
5525828,1.58513327635e+22
5534184,1.79178043932e+22
5534187,2.34992896547e+22
5534193,3.78161519409e+21
5534204,6.80744302703e+21
5534208,5.15693240101e+21
5534253,1.25083379095e+23
5534322,7.92686498545e+21
5534335,8.71207201157e+22
5534414,2.20935769206e+22
5534531,1.38701725227e+21
5534545,3.19068422811e+21
5534577,3.89250269308e+21
5534614,1.14255687742e+22
5534624,7.54541609805e+21
5534660,2.53979562168e+21
5534747,1.41780221184e+22
5534783,3.05192711815e+21
5534792,3.76739944848e+21
5534806,4.21290916576e+22
5534809,1.72245157157e+21
5534814,2.51066875145e+22
5534831,2.07084229239e+21
5534862,3.36716566933e+21
5534863,1.70257935508e+22
5534914,1.50775789672e+21
5534920,8.03871346902e+21
5534941,1.74213406277e+21
5534965,1.95499165934e+21
5534968,3.29218996566e+21
5534970,1.78261728417e+21
5534973,2.99889285823e+21
5535004,2.11630130044e+21
5535071,1.14969243175e+21
5535192,1.49652760139e+21
5535212,1.05181164007e+22
5535241,3.71682399679e+22
5535247,1.73139180582e+21
5535280,2.34335663058e+21
5535304,6.83714921055e+21
5535333,4.1841697528e+21
5535338,3.1449602234e+21
5535350,2.62455047628e+21
5535360,1.20998466213e+22
5535375,4.27285734674e+21
5535381,1.99253792937e+21
5535391,2.65066365226e+21
5535402,1.55505783791e+21
5535404,1.93030209362e+21
5535411,1.83871836438e+22
5535418,3.36975194096e+21
5535427,2.59529813482e+21
5535479,2.15847121022e+22
5535538,1.44589339545e+21
5535541,3.49374642569e+21
5535552,3.27269707842e+21
5535588,1.08915540376e+22
5535613,6.03099111163e+21
5535629,3.07861161127e+21
5535630,2.24536157027e+21
5535635,1.62386582798e+21
5535645,4.78385901707e+21
5535667,2.13185192692e+21
5535735,1.64637083087e+21
5535758,3.58389536505e+21
5535827,1.12459462486e+22
5535862,3.93429593354e+21
5535891,2.3026385651e+21
5535900,7.98338624683e+21
5535915,1.97711438455e+22
5535947,
5536008,2.32995405414e+21
5536014,3.22870930818e+21
5536025,2.13606293843e+21
5536046,1.63148598742e+21
5536129,4.36992272051e+21
5536150,2.07063625067e+21
5536187,2.8835949524e+21
5536219,2.14494826803e+22
5536246,2.67925821882e+21
5536250,1.79460247097e+21
5536266,1.12112621977e+21
5536282,2.37811311205e+21
5536316,3.51684956766e+21
5536332,1.45562464562e+22
5536404,1.5106980966e+22
5536446,1.85824785862e+21
5536512,2.38120145029e+21
5536526,7.68373360678e+21
5536555,1.45990941936e+21
5536573,2.3312552043e+21
5536585,1.37770004498e+22
5536613,1.66802050668e+21
5536614,1.04507995654e+22
5536625,1.80878548932e+21
5536694,1.95453082955e+22
5536695,1.21378550793e+22
5536715,2.95404092228e+21
5536716,1.49719738083e+22
5536730,1.91834974806e+22
5536758,9.88578995622e+22
5536809,3.05757901744e+21
5536823,8.74874673419e+21
5536827,1.43079864799e+22
5536843,4.20022050309e+21
5536851,1.62557117296e+21
5536905,2.7921058997e+21
5536926,2.72837056182e+21
5536977,1.65383777854e+22
5537092,1.68975359005e+21
5610065,1.98728449728e+21
5610099,1.27817688592e+21
5610149,1.98438384356e+21
5610169,1.59576247955e+22
5610232,2.21778934391e+21
5610261,9.02738138316e+21
5610296,3.5648485299e+21
5610347,2.41220633846e+21
5610410,4.23101067552e+21
5610411,1.31017748079e+21
5610463,2.75792091048e+21
5610483,2.26760443959e+21
5610512,2.00619805839e+21
5610563,
5610655,2.78748420884e+21
5610665,1.04993864591e+21
5610698,3.56277124928e+21
5610749,2.16870828335e+22
5610753,5.31196526696e+21
5610766,4.32087980173e+21
5610815,1.00633011949e+22
5610881,2.50776963746e+21
5610964,1.03407146033e+22
5611011,2.12255683194e+22
5611160,5.15162605801e+22
5611229,3.82885814028e+22
5611273,3.77977319428e+21
5611325,2.5722060973e+21
5611371,1.7840412319e+22
5611423,3.21729427742e+21
5611424,2.22090405628e+22
5611497,3.08367861334e+21
5611535,2.78841767423e+21
5611547,2.0985111958e+21
5611561,
5611569,3.05559370967e+21
5611572,2.18538127276e+21
5611578,2.36298145879e+21
5611580,1.23917805116e+22
5611612,2.92417789856e+22
5611665,1.34286940404e+22
5611686,4.40280417011e+21
5611701,2.02425159211e+21
5611763,3.3763684969e+22
5611769,4.43206177588e+21
5611836,2.70364397446e+21
5611838,2.43689278027e+21
5611880,3.78034441132e+21
5611909,2.753540692e+21
5611924,2.78314802664e+21
5611925,3.27034664073e+21
5611934,1.9480643327e+21
5611978,1.74650999329e+21
5611984,4.69557875005e+21
5612025,3.17139188911e+21
5612032,1.88613244943e+22
5612052,1.96282887989e+22
5612057,3.66068924335e+21
5612072,4.46980790055e+21
5612111,8.3481641216e+21
5612154,1.85828524602e+21
5612160,1.62677258804e+21
5612188,2.12640776387e+21
5612203,2.01413235056e+21
5612245,
5612253,1.56755300589e+21
5612265,3.47843762356e+21
5612294,2.60469327913e+21
5612298,1.67299293375e+21
5612321,1.17930753081e+22
5612342,3.95791133539e+21
5612386,
5612463,1.52347112626e+21
5620353,4.13479941122e+21
5620470,1.23535502267e+22
5620545,1.04676631389e+22
5620591,1.83709422607e+22
5620596,4.18945139563e+22
5620615,2.12996598689e+21
5620621,1.90538760649e+21
5620647,2.020671335e+21
5620654,2.1860320459e+22
5620671,
5620672,2.50486014231e+22
5620711,6.49154497296e+21
5620720,2.82943443687e+21
5620746,1.54305419588e+21
5620772,1.29021974988e+21
5620808,4.9335202111e+21
5620893,2.19506256882e+22
5621068,1.23064641296e+21
5621236,2.61750437354e+22
5621264,2.99731815258e+22
5621333,8.16581035658e+21
5621336,4.05294196628e+21
5621360,1.85528446006e+21
5621443,7.46799572454e+21
5621586,3.60145609158e+21
5621599,1.40215671538e+22
5621672,1.91406959994e+22
5621751,2.65390242371e+22
5621772,2.9349155656e+21
5621800,4.11096931038e+21
5621839,1.08530129867e+22
5621861,1.86499216649e+21
5621887,3.64069112342e+21
5621907,1.77482720933e+21
5621934,3.61236639605e+21
5621950,1.88063950709e+21
5622250,3.10540295497e+22
5622300,2.10543264931e+21
5622383,3.55552128056e+21
5622418,1.52295801223e+21
5622433,3.56821200738e+21
5622454,1.5651163818e+22
5622576,3.53692693107e+21
5622709,8.20260743485e+21
5622792,5.19215439984e+21
5622793,1.00883859308e+22
5622815,3.56882977738e+21
5622857,2.05856286401e+21
5622910,3.39028419651e+21
5622990,3.01224182859e+21
5623028,4.77839740701e+21
5623097,1.56860016108e+22
5623130,9.32688698448e+21
5623137,2.60454345766e+22
5623156,2.62809587023e+22
5623194,2.04576671248e+21
5623209,2.19796636702e+21
5623212,
5623319,2.81508612725e+21
5623444,2.92009771309e+21
5623507,1.30593385111e+22
5623562,5.87756396137e+21
5623569,4.02240908992e+21
5623581,3.29543063528e+21
5623589,1.59485304735e+21
5623627,2.24038129307e+21
5623642,2.75330054996e+21
5623673,6.3097059306e+21
5623688,2.6904910109e+21
5623702,2.21302641465e+21
5623833,1.36756624362e+22
5623839,7.69607420317e+21
5623915,3.05036109027e+22
5695661,2.2267756919e+21
5695719,4.42806378723e+21
5695746,2.22024516572e+22
5695777,3.09453350968e+21
5695778,2.99943981585e+21
5695779,1.71450570634e+21
5695792,
5695794,3.70290144091e+21
5695835,5.10148789933e+21
5695874,2.19300552084e+22
5695939,1.72282505422e+21
5695986,
5696036,1.02279990029e+22
5696094,3.22656812775e+21
5696108,3.64425490261e+20
5696194,2.01880654465e+21
5696218,4.12168267442e+21
5696250,3.39429508973e+21
5696274,2.79589857753e+21
5696303,8.97797134748e+21
5696306,2.9979481403e+21
5696320,3.4250408315e+21
5696509,1.92072215736e+22
5696517,1.43220153414e+22
5696518,1.08215851134e+22
5696527,1.52357942843e+22
5696539,1.13324936731e+23
5696571,6.39325987665e+22
5696576,1.2832267969e+21
5696635,3.07634928635e+21
5696642,1.59021695776e+22
5696699,2.476640046e+21
5696702,1.09636912525e+22
5696708,2.7785227608e+22
5696713,1.69134175402e+22
5696716,1.65810489144e+21
5696738,1.29442366439e+22
5696749,2.96057624151e+21
5696777,8.13305983994e+20
5696797,9.26593066827e+21
5696799,2.21943472934e+21
5696886,1.48051410469e+22
5696904,
5696909,3.24698660133e+21
5696938,2.6248289953e+22
5697009,2.16372997275e+22
5697040,1.41342705459e+21
5697072,1.27180494952e+21
5697108,2.3188976309e+21
5697131,1.36789149909e+22
5697150,2.00961561282e+21
5697161,1.97887691763e+21
5697179,1.18485738285e+21
5697202,2.62256228954e+22
5697248,1.57492495822e+21
5697291,3.27933194981e+21
5697390,1.61604406919e+22
5697396,3.11367451088e+21
5697403,1.39748220092e+21
5697440,9.49268903747e+21
5697477,1.11130519055e+22
5697489,9.52291299858e+21
5697512,2.50352577105e+21
5697538,7.71017320394e+20
5697544,1.128197967e+22
5697553,3.0765940009e+21
5697628,1.26565539898e+21
5697805,2.27727100059e+21
5697897,3.35077878399e+21
5697980,9.65607231376e+21
5698009,2.62148703895e+21
5698015,2.15868433955e+21
5698093,9.93165778915e+22
5698195,2.97817139219e+21
5698202,2.08797174989e+21
5698223,2.99431449396e+21
5698247,4.13138563804e+21
5698327,1.98396277792e+21
5698339,2.20073010144e+22
5780855,2.86218423819e+21
5780885,1.62094880985e+21
5780930,2.21629878527e+21
5781031,
5781032,3.09671572687e+21
5781040,2.53187190659e+21
5781096,2.09619682475e+21
5781140,2.55568331387e+21
5781141,9.80606665859e+21
5781190,1.81071867622e+22
5781192,7.19061136931e+20
5781211,3.98289434339e+21
5781247,2.43964233992e+21
5781260,7.02802919612e+21
5781264,1.19854091482e+22
5781301,3.20924011285e+21
5781324,3.76420799086e+21
5781380,2.73637206283e+21
5781387,3.22444450173e+21
5781444,3.95979468774e+21
5781508,1.47286935322e+21
5781529,7.04766080736e+21
5781531,1.39779481911e+21
5781559,8.75416267057e+21
5781580,3.4500371423e+21
5781657,3.84992709598e+21
5781669,1.57364250613e+21
5781673,3.24208660167e+21
5781693,4.34486936479e+21
5781703,
5781710,1.20186926829e+21
5781739,1.34675808048e+22
5781747,1.43319967896e+21
5781749,2.09951512889e+21
5781782,7.79827694587e+22
5781841,5.09953192443e+21
5781851,2.8630580339e+21
5781862,3.65293061824e+21
5781874,1.03988448106e+22
5781901,4.21272515361e+22
5781933,9.24496852125e+21
5781965,3.39723832179e+21
5781991,2.51582744061e+21
5782072,1.45515188026e+21
5782127,3.53492743754e+22
5782132,2.3685304661e+21
5782144,2.72501225115e+21
5782164,2.42501230325e+21
5782278,1.90770601902e+21
5782325,9.07702471356e+21
5782365,2.53373563625e+21
5782377,1.7308780766e+21
5782434,1.19591882203e+22
5782443,1.03342181574e+22
5782452,9.41478134073e+21
5782487,3.86581004527e+21
5782501,2.359138833e+22
5782535,1.1536664842e+22
5782537,3.64146308653e+21
5782570,1.10492693976e+21
5782633,3.32520219558e+21
5782660,5.08814322875e+21
5782666,2.37523984164e+22
5782668,1.97437960213e+21
5782671,2.57440660531e+21
5782713,2.16620565408e+21
5782777,4.35464796026e+22
5782792,3.94932252003e+21
5782841,5.61505249582e+21
5782846,3.52085222352e+21
5782933,3.26581718658e+21
5782937,1.88613238534e+21
5782991,2.91680270296e+21
5783009,2.74649505217e+21
5783047,
5783056,2.48485005832e+21
5783062,2.11245453193e+22
5783085,3.16687784797e+21
5783113,
5783115,8.7917464785e+22
5783124,1.1261350434e+22
5783143,7.55563901489e+21
5783173,2.64383849658e+21
5783233,2.5055715323e+21
5783358,1.00689862698e+22
5783411,3.08538640268e+22
5783428,1.62498618318e+21
5783430,2.34835797701e+21
5783432,2.57296387778e+21
5783468,5.83247457391e+21
5783576,2.15007253777e+21
5783600,1.91740268784e+22
5783628,2.24638625652e+21
5783658,2.90093238357e+21
5783676,1.75955837085e+21
5783715,1.6775062187e+21
5783732,1.95285991868e+21
5866415,4.08615272234e+21
5866482,2.38340126153e+21
5866511,1.60276407767e+21
5866568,1.61834857123e+22
5866641,1.50661483498e+22
5866655,3.54438495732e+21
5866658,1.81849009181e+22
5866728,6.94108791338e+21
5866737,3.16128288849e+21
5866745,2.87444460884e+21
5866889,1.39877618368e+22
5866944,2.05069785222e+21
5866945,6.09181467965e+22
5866969,2.93151170163e+21
5867033,3.43888808621e+21
5867043,2.29154887267e+22
5867057,1.66069230056e+21
5867070,1.51666375692e+21
5867097,9.80234223827e+20
5867251,3.67332186279e+21
5867278,2.4732996032e+21
5867369,3.78431024845e+21
5867378,
5867450,5.73557038591e+22
5867454,2.83699196956e+21
5867455,2.77626914866e+21
5867472,2.31409749136e+21
5867509,4.01165608061e+21
5867510,1.81089280421e+22
5867524,5.85189391843e+21
5867539,3.30554600404e+21
5867606,2.47380325882e+21
5867697,2.7003230822e+21
5867712,3.04427255598e+21
5867802,7.4597556416e+21
5867825,2.68114638936e+21
5867859,5.37645207914e+21
5867906,2.72020661631e+21
5867990,5.34862162597e+21
5868005,3.56093748482e+21
5868012,7.53290657605e+21
5868019,2.61716715034e+21
5868059,2.43005159378e+21
5868105,2.85185387418e+21
5868174,2.13898595553e+21
5868190,6.72324728533e+21
5868293,3.30450175871e+21
5868418,2.70927734456e+21
5868465,3.79415686727e+21
5868587,2.58662366381e+21
5868608,3.22366830207e+21
5868626,5.72815203885e+21
5868669,3.01572596243e+21
5869019,3.25348336637e+21
5869103,3.45144070162e+22
5869153,1.43345031109e+22
5869159,2.36791437417e+21
