Kepler ID,RA (J2000),DEC (J2000), Apparent Magnitude, App Mag Uncertainty
7812616,288.239240,43.501466,14.619,0.018
7812628,288.246620,43.387499,16.855,0.029
7812771,288.308350,43.522289,13.541,0.018
7812830,288.337850,43.705317,18.446,0.036
7812892,288.371500,43.559087,13.531,0.018
7812893,288.372190,43.580960,18.955,0.047
7812937,288.397780,43.206068,18.452,0.042
7812977,288.414450,42.662861,14.590,0.018
7812990,288.418980,43.315796,17.494,0.024
7813025,288.435830,43.542470,14.323,0.018
7813039,288.439170,43.505348,14.110,0.018
7813054,288.448340,43.578255,18.913,0.049
7813081,288.459380,42.759630,18.881,0.039
7813153,288.491510,43.509392,16.826,0.021
7813175,288.506720,43.546378,14.529,0.018
7813197,288.518430,43.573628,16.065,0.026
7813206,288.523120,43.548312,15.154,0.018
7813295,288.566710,43.571599,12.609,0.017
7813324,288.580500,43.593756,15.737,0.019
7813349,288.591550,43.376878,19.102,0.053
7813351,288.592050,43.565553,16.199,0.019
7813363,288.598570,43.800629,19.374,0.067
7813364,288.598650,43.208329,18.727,0.041
7813370,288.602840,43.611900,16.298,0.020
7813388,288.607380,44.515635,16.085,0.019
7813402,288.615760,43.540019,14.408,0.018
7813427,288.623720,43.527847,14.020,0.018
7813436,288.626360,43.557758,16.103,0.019
7813496,288.648040,43.562354,14.575,0.018
7818507,290.496010,43.592265,15.397,0.018
7818514,290.497930,43.743486,,
7818665,290.547470,43.254432,19.344,0.094
7818700,290.558830,43.902779,16.295,0.020
7819046,290.669020,43.592449,15.849,0.015
7819106,290.689420,43.581903,16.028,0.021
7819174,290.715410,43.573876,15.198,0.020
7819329,290.773320,43.577535,15.297,0.020
7819337,290.776990,43.131081,17.009,0.027
7819480,290.826610,43.581942,14.569,0.019
7879445,287.147940,43.564928,17.362,0.025
7879482,287.163990,43.518939,17.447,0.025
7879536,287.187640,43.634727,15.781,0.019
7879548,287.194200,43.883607,18.474,0.043
7879568,287.204810,43.677783,15.354,0.018
7879570,287.206220,43.650230,12.984,0.018
7879614,287.229480,43.680916,13.157,0.018
7879639,287.238080,43.694225,16.268,0.020
7879648,287.241590,43.514794,19.675,0.086
7879709,287.263450,43.637698,19.537,0.087
7879779,287.298600,43.644175,15.525,0.018
7879812,287.315650,43.691506,15.046,0.018
7879908,287.359300,43.669937,16.171,0.020
7879909,287.359800,43.627173,13.551,0.018
7879955,287.387840,43.617559,16.028,0.019
7879963,287.391720,43.542781,17.642,0.027
7879970,287.397895,44.963172,19.781,0.063
7879979,287.401240,43.636449,11.013,0.018
7880015,287.422570,43.692247,15.993,0.019
7880027,287.428950,43.345230,19.802,0.144
7880060,287.444650,43.600264,14.377,0.018
7880079,287.453870,43.662441,12.713,0.017
7880090,287.458100,43.613400,15.017,0.019
7880128,287.479620,43.654348,12.287,0.018
7880212,287.524040,43.644014,14.690,0.018
7880220,287.527780,43.604422,11.714,0.018
7880246,287.542870,43.621585,19.399,0.079
7880265,287.552820,43.608959,13.611,0.018
7880271,287.556140,43.658645,13.883,0.018
7880340,287.589640,43.731244,19.072,0.075
7880395,287.618990,43.668500,14.312,0.018
7880432,287.636870,43.690800,12.656,0.017
7880465,287.659660,43.662205,16.010,0.019
7880490,287.677250,43.629700,10.404,0.017
7880509,287.686580,43.671321,17.807,0.028
7880511,287.686790,43.654475,12.950,0.017
7880572,287.719060,43.624154,15.314,0.018
7880596,287.730850,42.454427,13.947,0.018
7880633,287.746720,43.132415,19.486,0.112
7880634,287.747610,43.638912,12.534,0.017
7880676,287.767320,43.192660,18.061,0.043
7880679,287.769740,43.511296,18.181,0.041
7880765,287.812120,43.652562,17.619,0.026
7880789,287.821160,43.636650,19.752,0.092
7880823,287.836420,43.312167,16.230,0.021
7880875,287.858580,43.744144,18.141,0.040
7880888,287.865600,43.659011,15.454,0.019
7880924,287.878670,43.636301,11.884,0.018
7880925,287.878800,43.681627,12.140,0.017
7880929,287.879940,44.290035,17.268,0.025
7880941,287.884610,43.831789,17.347,0.026
7880972,287.897420,43.652025,14.921,0.018
7880978,287.900300,43.627216,13.179,0.018
7880981,287.903920,43.693491,13.485,0.018
7881062,287.943150,44.535510,18.291,0.034
7881168,287.996000,43.685924,16.109,0.021
7881181,288.002390,43.763274,18.656,0.051
7881215,288.021580,43.614905,15.386,0.018
7881225,288.025860,43.690532,12.922,0.013
7881228,288.027460,43.508793,19.776,0.110
7881258,288.038155,43.666098,15.790,0.014
7881267,288.042935,43.708771,19.026,0.044
7881275,288.047120,43.616672,13.300,0.013
7881304,288.059620,43.740973,18.568,0.049
7881369,288.094210,42.657991,14.268,0.019
7881386,288.103310,43.887509,18.631,0.047
7881394,288.108170,43.958058,17.302,0.025
7881395,288.109360,43.675293,15.676,0.019
7881418,288.120680,43.456985,18.170,0.035
7881457,288.139830,42.823835,19.984,0.104
7881464,288.141400,43.685867,14.255,0.018
7881489,288.152230,43.684734,14.518,0.018
7881543,288.179220,43.090745,18.644,0.045
7881545,288.180530,43.618104,15.650,0.019
7881586,288.199410,43.605643,13.925,0.018
7881649,288.232990,42.773384,18.568,0.038
7881671,288.244310,43.668844,15.369,0.018
7881673,288.244800,43.626794,12.932,0.018
7881681,288.250885,43.039975,18.104,0.026
7881715,288.271010,43.609592,12.254,0.017
7881722,288.273460,43.661190,19.051,0.055
7881756,288.290910,43.852391,19.102,0.065
7881835,288.333600,43.612365,13.538,0.017
7881851,288.342580,43.796418,17.885,0.032
7881863,288.349890,43.478725,19.860,0.103
7881907,288.371610,45.667906,15.269,0.020
7881963,288.400910,43.634662,10.806,0.017
7882003,288.422320,43.765916,19.083,0.061
7882046,288.446600,43.673349,15.457,0.018
7882071,288.462720,43.654848,16.045,0.019
7882131,288.489270,43.650731,14.598,0.018
7882132,288.489320,43.642777,12.955,0.017
7882153,288.500440,43.671267,15.351,0.018
7882159,288.502710,44.306471,19.385,0.078
7882211,288.527890,43.665670,13.997,0.018
7882244,288.542860,43.668350,18.406,0.034
7882279,288.561680,43.974603,16.581,0.021
7882282,288.563210,43.622459,12.417,0.017
7882285,288.564840,43.292842,14.798,0.018
7882351,288.592340,43.649559,13.239,0.017
7882364,288.599310,43.668739,14.453,0.018
7882377,288.608640,43.418019,19.037,0.049
7882390,288.616370,43.643005,14.782,0.018
7882418,288.627690,43.544503,18.841,0.054
7882437,288.636290,43.634093,15.830,0.019
7886259,290.209220,43.684604,14.685,0.019
7886432,290.269140,43.663406,13.046,0.018
7886487,290.287740,43.372194,18.836,0.047
7886488,290.287970,42.772041,19.498,0.071
7886534,290.302450,44.510491,18.364,0.040
7886642,290.333620,43.609472,18.807,0.046
7886701,290.350880,43.640562,19.718,0.095
7886755,290.365360,43.344710,19.837,0.105
7886769,290.371670,44.375019,17.857,0.039
7886822,290.389640,43.685993,16.250,0.019
7886924,290.426430,43.630969,14.732,0.018
7886952,290.434820,43.752216,18.645,0.048
7887052,290.463270,42.470915,17.992,0.041
7887083,290.469640,43.648473,16.229,0.019
7887098,290.474180,43.864926,19.522,0.080
7887124,290.483370,44.177876,18.200,0.050
7887157,290.495530,43.718441,17.563,0.025
7887174,290.501250,43.963489,17.818,0.033
7887206,290.513710,43.842729,16.174,0.020
7887243,290.525420,43.648457,15.402,0.018
7887248,290.526120,43.693906,15.771,0.019
7887260,290.529640,43.699391,15.718,0.020
7887307,290.542120,43.690490,14.210,0.018
7887312,290.543120,43.609387,14.195,0.018
7887346,290.553490,43.618816,14.959,0.018
7887356,290.557130,43.682716,14.371,0.018
7887386,290.566450,43.641252,14.780,0.018
7887400,290.570930,44.620429,17.077,0.025
7887413,290.574110,43.634506,18.188,0.030
7887447,290.584000,43.699240,14.976,0.018
7887462,290.590210,43.504521,18.910,0.070
7887492,290.603290,43.665499,11.469,0.018
7887504,290.609460,43.523692,18.772,0.054
7887560,290.634220,43.669812,14.668,0.018
7887600,290.645860,43.639249,14.265,0.013
7887689,290.676720,43.600337,14.082,0.020
7887711,290.681040,43.611700,15.309,0.020
7887716,290.683780,43.982716,17.413,0.027
7887770,290.697780,43.912764,14.321,0.019
7887791,290.703750,43.607423,,
7887890,290.742760,43.604514,15.436,0.019
7887959,290.767140,43.637892,12.127,0.019
7887969,290.771300,43.757721,17.922,0.027
7887982,290.777250,43.668109,13.795,0.018
7888005,290.785510,43.600588,14.259,0.019
7888018,290.789220,43.696210,17.992,0.029
7888024,290.791650,43.485198,17.485,0.026
7888071,290.806280,43.411252,19.350,0.053
7888160,290.835730,43.623938,15.644,0.028
7888169,290.840220,43.662423,15.739,0.021
7888184,290.845210,43.632363,16.148,0.020
7888188,290.846970,43.653681,15.025,0.019
7888196,290.848510,43.613457,14.558,0.019
7888265,290.867460,43.667654,13.935,0.018
7888329,290.893700,43.686645,13.835,0.018
7888332,290.893850,43.721010,18.971,0.043
7888353,290.903120,43.678539,14.366,0.019
7888381,290.913530,42.965048,20.134,0.115
7888436,290.930600,43.649215,14.197,0.019
7888449,290.934660,43.611225,,
7888453,290.936170,43.646337,14.535,0.018
7888455,290.936310,43.688072,15.521,0.020
7888491,290.950950,43.672003,16.144,0.020
7888498,290.953310,43.676137,16.065,0.019
7888536,290.963870,42.825731,19.027,0.053
7888569,290.976210,43.611948,15.261,0.019
7888572,290.977210,43.567145,18.988,0.042
7888577,290.978745,44.011825,18.499,0.028
7888607,290.990110,43.639948,16.183,0.021
7888667,291.009420,43.912070,16.026,0.025
7888691,291.019710,43.661875,15.514,0.019
7888778,291.046530,43.881381,18.773,0.044
7888851,291.073720,43.811611,18.987,0.045
7889097,291.152590,43.747277,14.547,0.021
7889162,291.172910,43.690565,14.183,0.019
7937576,281.322240,43.493757,17.932,0.040
7937631,281.360330,43.627805,11.098,0.020
7937660,281.383450,44.989835,18.142,0.033
7937690,281.400360,43.733636,12.255,0.024
7937703,281.410200,43.779515,15.124,0.023
7937717,281.420800,44.121425,18.741,0.041
7937821,281.507100,43.632754,19.420,0.065
7937828,281.515240,43.908771,19.216,0.084
7937963,281.606150,43.827705,16.282,0.021
7938012,281.638550,43.387768,13.651,0.018
7938039,281.664380,43.755589,18.580,0.035
7938059,281.680520,43.467581,19.925,0.085
7938112,281.715500,44.045154,19.807,0.072
7938142,281.737690,43.587223,14.651,0.018
7938179,281.764450,43.718273,13.759,0.018
7938191,281.775990,43.254863,17.180,0.024
7938206,281.786370,43.809998,19.019,0.046
7938214,281.789960,43.123821,19.735,0.078
7938253,281.818200,43.854266,17.966,0.029
7938290,281.839450,43.147576,18.537,0.037
7938294,281.843600,43.631709,16.860,0.023
7938301,281.847330,43.676949,18.269,0.031
7938392,281.892030,43.770868,15.446,0.020
7938641,282.046760,43.363742,14.978,0.020
7938659,282.055620,43.779728,14.783,0.021
7938681,282.067650,44.246675,13.236,0.020
7938689,282.071490,43.771839,19.066,0.050
7948360,287.153440,43.910527,15.279,0.018
7948418,287.178330,43.763780,14.371,0.018
7948462,287.198620,43.938955,17.385,0.025
7948465,287.198930,43.712127,,
7948495,287.215500,45.239452,20.030,0.091
7948501,287.216920,43.764477,16.084,0.020
7948538,287.238120,44.439195,19.919,0.089
7948562,287.247490,43.803450,16.920,0.022
7948574,287.256400,43.425827,17.593,0.025
7948588,287.261950,43.312409,19.472,0.068
7948603,287.271370,43.818747,13.886,0.018
7948604,287.271760,43.749789,15.596,0.019
7948619,287.279430,43.765070,16.378,0.020
7948628,287.285240,43.722919,12.894,0.018
7948629,287.285560,43.741279,13.085,0.018
7948632,287.287060,43.792589,18.520,0.050
7948670,287.302300,43.766377,15.643,0.018
7948683,287.309740,43.687099,17.271,0.025
7948695,287.314630,43.166189,16.461,0.020
7948710,287.320140,43.758524,14.609,0.018
7948738,287.334820,43.721359,16.195,0.020
7948766,287.348530,43.764026,13.887,0.018
7948776,287.353830,43.792917,14.890,0.018
7948779,287.358430,43.755229,15.136,0.018
7948784,287.361310,43.738860,15.253,0.018
7948924,287.435320,43.728621,12.183,0.017
7948967,287.458220,43.751525,12.842,0.017
7948969,287.458990,44.097560,16.447,0.024
7948976,287.463910,43.604447,16.473,0.020
7948990,287.470740,43.718393,14.138,0.018
7948998,287.474130,43.767903,15.404,0.018
7949034,287.491770,43.701923,13.929,0.018
7949058,287.506600,44.336792,19.049,0.065
7949066,287.510800,43.910821,18.672,0.049
7949159,287.552950,43.776350,14.935,0.018
7949203,287.572680,44.268946,14.667,0.019
7949214,287.577060,43.705343,13.878,0.018
7949248,287.596300,43.763527,13.100,0.018
7949258,287.600450,43.955771,16.521,0.021
7949259,287.600790,43.715550,13.250,0.018
7949285,287.615510,43.757337,15.575,0.019
7949300,287.620730,43.230222,16.647,0.024
7949304,287.621920,43.896466,13.462,0.018
7949320,287.629840,43.567793,14.159,0.018
7949332,287.638240,43.734318,18.814,0.046
7949406,287.674840,42.246255,19.253,0.094
7949443,287.692410,43.770512,15.719,0.019
7949458,287.704180,43.262545,17.397,0.034
7949485,287.723570,43.351574,,
7949520,287.741450,43.711178,19.915,0.110
7949566,287.761400,44.519396,19.728,0.072
7949580,287.766760,44.206766,20.393,0.221
7949585,287.768920,43.713360,12.347,0.017
7949593,287.773590,43.716751,19.080,0.060
7949599,287.775770,43.690948,17.819,0.032
7949633,287.795520,43.758668,18.587,0.046
7949653,287.798920,44.290688,15.004,0.019
7949677,287.808970,43.618402,16.804,0.021
7949846,287.889380,43.516937,17.973,0.040
7949934,287.932540,43.753312,12.596,0.018
7949951,287.941500,43.768285,15.825,0.021
7949958,287.944800,43.752818,14.062,0.019
7949968,287.952110,43.694963,17.901,0.034
7949983,287.955820,43.742473,13.697,0.019
7949984,287.957580,43.497592,15.180,0.019
7949985,287.957670,43.956918,19.262,0.089
7949994,287.961990,41.934944,18.337,0.042
7950061,287.995440,43.777686,11.759,0.019
7950066,287.996940,43.729150,14.428,0.019
7950097,288.012610,43.444242,17.855,0.038
7950103,288.014530,42.786860,17.136,0.022
7950105,288.015360,43.573221,18.894,0.057
7950112,288.018190,43.758225,14.479,0.019
7950158,288.036100,43.796223,13.514,0.013
7950226,288.061470,42.984109,18.908,0.040
7950229,288.062370,43.799553,12.383,0.018
7950246,288.073390,43.673611,17.923,0.034
7950270,288.087720,43.732958,15.408,0.019
7950279,288.092810,43.792682,14.781,0.018
7950291,288.097390,43.745082,19.133,0.061
7950329,288.113630,43.670164,18.946,0.055
7950334,288.115430,43.701732,16.147,0.020
7950336,288.116630,43.832703,18.654,0.047
7950348,288.120330,43.972149,16.572,0.021
7950369,288.129620,43.737403,,
7950401,288.147820,43.817505,17.268,0.023
7950417,288.151780,43.624124,18.875,0.050
7950500,288.194610,43.906067,16.727,0.022
7950505,288.195760,44.165628,16.427,0.021
7950550,288.209790,42.967152,14.471,0.018
7950622,288.244750,44.494643,19.146,0.059
7950632,288.250440,43.424458,18.541,0.043
7950642,288.253460,42.860691,19.402,0.070
7950648,288.257800,43.746609,17.226,0.024
7950668,288.268030,43.742353,13.930,0.018
7950672,288.270930,43.738321,13.937,0.018
7950674,288.272360,43.951691,18.857,0.053
7950682,288.277880,43.998031,16.321,0.015
7950727,288.300360,43.713012,12.571,0.017
7950736,288.306600,44.367214,18.639,0.046
7950773,288.323350,43.734409,15.719,0.019
7950775,288.324150,43.686888,18.388,0.034
7950807,288.341180,43.309285,19.575,0.082
7950817,288.346280,43.470935,18.655,0.039
7950832,288.353740,43.484593,16.285,0.019
7950840,288.357940,44.050191,18.200,0.034
7950884,288.372730,43.458243,17.706,0.029
7950923,288.388760,44.119023,18.485,0.041
7950962,288.409840,43.218385,19.096,0.068
7950964,288.410740,44.395584,19.243,0.067
7950979,288.418510,43.416460,17.883,0.028
7950997,288.425920,44.072438,17.703,0.029
7951015,288.431920,43.791488,12.444,0.018
7951018,288.435730,43.763563,15.360,0.018
7951037,288.447110,42.829293,19.631,0.073
7951052,288.455210,43.748223,14.944,0.018
7951062,288.460280,43.867686,18.005,0.030
7951104,288.477830,43.765669,15.949,0.019
7951125,288.488540,43.705461,16.105,0.019
7951136,288.492600,43.140013,16.439,0.020
7951141,288.495010,43.729625,15.651,0.019
7951163,288.507520,43.736523,13.938,0.018
7951172,288.512520,43.729917,19.380,0.076
7951199,288.527660,43.906222,16.923,0.022
7951271,288.562375,44.015415,18.414,0.028
7955078,290.118010,43.742009,13.514,0.019
7955222,290.163550,42.917197,19.396,0.067
7955270,290.174810,43.145288,19.046,0.053
7955301,290.186270,43.723903,13.035,0.019
7955307,290.189150,44.361129,17.626,0.038
7955326,290.195290,43.799581,14.073,0.019
7955351,290.203680,43.795163,16.835,0.022
7955392,290.218860,44.383418,19.015,0.083
7955409,290.223810,43.756356,15.747,0.020
7955428,290.230510,43.749629,14.602,0.019
7955429,290.231590,44.197278,17.954,0.056
7955450,290.241140,43.731987,14.489,0.018
7955484,290.255670,43.766603,12.419,0.018
7955580,290.288560,43.915410,18.821,0.064
7955585,290.289540,43.770351,19.618,0.083
7955597,290.293230,43.700590,19.710,0.087
7955606,290.295920,43.499376,15.907,0.019
7955708,290.325420,43.745647,15.070,0.018
7955726,290.332920,43.752515,15.084,0.018
7955754,290.338520,43.742492,15.831,0.019
7955773,290.345720,43.715699,15.211,0.018
7955782,290.348230,43.771464,10.698,0.018
7955783,290.348320,43.728354,13.507,0.017
7955788,290.349330,44.444750,19.392,0.123
7955825,290.361100,43.742730,12.380,0.018
7955856,290.370000,43.764168,13.216,0.017
7955898,290.387740,43.745387,12.315,0.017
7956026,290.424500,43.601323,19.557,0.080
7956033,290.425300,43.800019,18.352,0.036
7956037,290.426960,45.120340,18.584,0.070
7956045,290.428680,43.277687,19.211,0.087
7956088,290.442750,43.726387,19.270,0.063
7956132,290.452130,43.702597,14.049,0.018
7956211,290.477360,43.801441,19.640,0.094
7956218,290.478680,44.192583,16.380,0.024
7956244,290.487760,43.740448,14.820,0.018
7956278,290.499240,43.737188,15.724,0.019
7956287,290.503040,43.762260,14.921,0.018
7956298,290.506930,43.702314,15.754,0.019
7956339,290.522310,43.137687,16.601,0.022
7956388,290.538800,43.726374,14.960,0.019
7956389,290.540160,43.759471,14.958,0.018
7956397,290.541330,43.922640,14.375,0.018
7956426,290.551640,43.765750,15.053,0.019
7956461,290.564070,43.739085,12.921,0.018
7956465,290.565250,43.708432,17.778,0.028
7956520,290.585020,43.737642,13.763,0.018
7956547,290.595320,43.722514,12.046,0.018
7956625,290.618160,43.791910,14.575,0.018
7956637,290.621240,43.745135,15.445,0.019
7956638,290.622260,44.021380,,
7956665,290.630540,43.729362,15.704,0.019
7956671,290.631920,43.778111,10.528,0.018
7956699,290.640820,43.767454,12.780,0.018
7956703,290.643105,43.751813,11.945,0.013
7956741,290.657850,43.710439,15.478,0.014
7956798,290.679860,43.716833,15.048,0.020
7956838,290.693060,43.741403,14.634,0.021
7956926,290.718260,43.717423,15.367,0.020
7956929,290.719430,44.533351,14.448,0.020
7956944,290.724250,43.723728,15.345,0.020
7956968,290.731500,43.773253,19.804,0.080
7956972,290.731670,43.832728,17.909,0.029
7957019,290.751800,43.717462,15.824,0.021
7957032,290.756690,44.573189,19.687,0.083
7957102,290.782200,43.744536,15.712,0.020
7957166,290.805630,43.740548,11.994,0.019
7957168,290.806850,43.795447,15.678,0.020
7957209,290.821120,43.746456,15.486,0.019
